formula,plasmafrequency_x,plasmafrequency_y,cbm_gw,cbm,cbm_hse,gap_dir_gw,gap_dir_nosoc,gap_dir,E_B,gap_gw,gap_hse,gap_nosoc,vbm_gw,vbm,evac,energy,cell_area,thermodynamic_stability_level,gap,vbm_hse,gap_dir_hse,vbm_hse - evac,cbm_hse - evac
Fe2S3Se1Te1,4.22692638888889,5.83025488888889,-0.657095666666667,-1.48036619047619,-0.958035117061915,2.87389166666667,1.32718926666667,1.17282,0.935198333333333,2.61615,2.07006055555556,1.12072516666667,-3.30139733333333,-2.96605555555556,3.04227571428572,-31.8334060501626,23.99154,3,1.1447313809523814,-3.138583333333333,2.2634683333333343,-6.1808590476190535,-4.000310831347635
Os2O1S1Te3,4.38571688888889,6.70955388888889,-0.478382,-1.18834833333333,-0.721098115418351,2.223115,1.00401233333333,0.940063333333334,0.668582222222222,2.14065,1.42436722222222,0.96400375,-1.608184,-1.74450111111111,3.66228771428571,-40.3776190093054,24.3369616666667,3,0.8361569999999993,-2.0064683333333333,1.4070116666666663,-5.668756047619043,-4.3833858297040615
Os2O1S3Te1,3.65970233333334,7.08174444444444,-0.784987611111111,-1.5153,-0.872264691294821,2.75024444444444,1.14719533333333,1.11698833333333,0.903636666666666,2.70378666666667,1.78559222222222,1.242,-2.51353266666667,-2.66670333333333,3.12044523809523,-42.1539035808795,22.01565,3,1.040520238095238,-2.5740045833333336,1.8652000000000009,-5.694449821428563,-3.9927099293900503
Os2O1Se3Te1,3.778473,6.28351555555555,-0.457482527777778,-1.40277523809524,-0.886444575388299,2.46142055555556,1.04792333333333,0.933878333333334,0.808983888888889,2.29619666666667,1.62366333333333,1.01559666666667,-2.007054,-2.20547777777778,3.23704761904761,-39.1278441545851,23.155015,3,0.8383809523809523,-2.431321666666665,1.5761041666666673,-5.668369285714276,-4.123492194435909
Co2S1Se3Te1,5.08599427777778,7.48379233333333,-0.646605986111111,-1.42654690476191,-1.41660182046463,2.72356666666667,1.25981,1.0537,0.860182222222222,2.23457666666667,1.66922333333333,1.0027275,-3.12152,-2.48940111111111,2.98712166666667,-31.8277274091218,28.041255,3,0.9953269047619054,-2.9289916666666675,1.9389975000000013,-5.916113333333337,-4.4037234871313
Rh2O1Se1Te3,5.53661861111111,6.76929366666667,-0.750772597222222,-1.52509190476191,-1.02849839476749,2.32216333333333,1.21574366666667,1.02453,0.919111111111111,2.07394,1.56604888888889,0.9101975,-2.68465266666667,-2.51926333333333,3.29908571428571,-26.8960623586487,26.7899166666667,3,0.926453238095238,-2.933259166666667,1.8041633333333325,-6.232344880952377,-4.3275841090532
Ir2O1S1Se3,4.47240155555555,6.85956377777777,-1.18818740277778,-1.73855904761905,-1.07201481087288,2.57541,1.19539666666667,1.178005,0.933831111111111,2.27547666666667,1.61505166666667,1.04613666666667,-2.82107266666667,-2.64491888888889,3.13333785714285,-33.9571299761718,22.825725,3,0.9207799999999996,-2.849136249999999,1.8541833333333333,-5.982474107142849,-4.20535266801573
Ir2O1S1Te3,5.54269438888889,7.6483995,-1.11926615277778,-1.36377619047619,-0.911095765475999,2.25574111111111,1.18687833333333,0.965051666666667,0.777516111111111,2.13743,1.52197833333333,0.9787275,-2.065894,-2.15063388888889,3.37259552380952,-34.7204974018685,25.6048316666667,3,0.922161761904762,-2.4230929166666657,1.543479166666667,-5.7956884404761855,-4.283691289285519
Ir2O1Se1Te3,5.26460983333333,7.24054038888889,-1.06071697222222,-1.38889476190476,-0.954889731534012,2.218055,1.1810875,1.03649333333333,0.753609444444444,2.07707,1.485515,0.96341625,-1.972666,-2.12703444444444,3.336076,-31.6624552021314,26.6115066666667,3,0.9063683333333334,-2.391329583333333,1.504636666666667,-5.727405583333333,-4.290965731534012
Ir2O1Se3Te1,4.56336655555556,6.88219466666666,-1.15169198611111,-1.61571523809524,-1.10642985070962,2.41601888888889,1.24512033333333,1.23025166666667,0.915377222222222,2.23689333333333,1.63664222222222,1.03286125,-2.563486,-2.64615388888889,2.98486357142857,-33.2885254679444,25.12756,3,0.9688030952380948,-2.8881645833333334,1.7160941666666676,-5.873028154761903,-4.09129342213819
Ir2S3Se1Te1,4.85334761111111,6.74938133333333,-0.862887888888888,-1.31689976190476,-1.19467244319534,2.48016888888889,1.15684816666667,1.07246833333333,0.832612777777778,2.23164333333333,1.676485,1.13178166666667,-2.370424,-2.23446388888889,3.15077371428571,-32.7928063424458,28.39523,3,1.0001616666666664,-2.5111695833333325,1.6494875000000002,-5.661943297619043,-4.34544615748105
Cr2O1Te5,5.40322805555556,7.816155,-0.140979222222222,-1.50865142857143,-0.726889649191227,2.34992666666667,1.09324226666667,0.96633,0.990267777777778,2.27351,1.40422555555556,0.97764625,-2.501772,-2.28601888888889,3.51802571428571,-44.55827237165,26.91585,3,0.8565180476190473,-2.665971666666666,1.5771066666666664,-6.183997380952376,-4.244915363476937
Cr2S3Se3,4.34004966666667,7.50437555555556,-0.196543388888889,-1.41455428571429,-0.858905395322534,2.65914444444444,1.41597433333333,1.14382333333333,0.881573333333333,2.57006,1.54032833333333,1.2893675,-2.87773333333333,-2.72143166666667,3.44181714285715,-46.0951493999308,24.003525,3,1.3030625714285724,-2.8500695833333327,2.3224775,-6.291886726190483,-4.300722538179684
Cr2S5Se1,4.16185966666667,7.42874055555555,-0.253728388888889,-1.48940047619048,-0.983209551237522,2.835145,1.529087,1.24627333333333,0.935345,2.86355666666667,2.15000166666667,1.3418625,-3.075582,-3.02505555555556,3.3166180952381,-42.5148457485916,24.346605,3,1.5384816190476194,-3.104167083333333,2.517443333333334,-6.420785178571434,-4.299827646475622
CrS2Te4,4.85576077777778,7.01895922222222,-0.335559833333333,-1.27090523809524,-0.81874411363746,2.30290555555556,1.129768,0.813838333333333,0.668832777777778,1.97466,1.32004,1.04833125,-2.86097,-1.921525,3.37443642857143,-25.8499528555145,35.8791803333334,3,0.7830372857142857,-2.334662499999999,1.3974458333333333,-5.709098928571429,-4.19318054220889
Cr2S3Te3,4.76127833333333,8.07562666666667,-0.0990701527777777,-1.39264952380952,-0.802791818231054,2.08653944444444,1.14833343333333,0.732958333333333,0.698403888888889,1.96994,1.46980277777778,1.00340333333333,-2.289382,-2.26088555555556,3.45030238095238,-45.051132382972,26.893668,3,0.8733582857142853,-2.4432883333333324,1.6053858333333335,-5.893590714285713,-4.253094199183434
Cr2S5Te1,4.54812111111111,7.35973722222222,-0.245343777777778,-1.39353571428571,-0.940324503843446,2.55444944444444,1.3781041,1.29810833333333,0.93759,2.75148666666667,2.11281833333333,1.32837166666667,-2.85870266666666,-2.898215,3.22664714285714,-42.4881505511052,26.064785,3,1.3581709523809522,-3.0226937500000006,2.3034100000000013,-6.249340892857141,-4.166971646700587
W2O1Se5,4.65315611111111,9.95436500000001,0.770167944444445,-1.25635047619048,-0.720621195378213,2.65021277777778,1.34016566666667,1.28460333333333,0.957862777777777,2.65146333333333,1.56304666666667,1.28111166666667,-1.580912,-2.39107611111111,3.66725238095238,-45.8805268378509,24.98759,3,1.0612838095238095,-2.2232841666666663,1.930121666666668,-5.890536547619046,-4.387873576330593
WO2Te4,5.13278166666667,8.84922788888888,-0.0520434861111111,-1.13604142857143,-0.529196569041991,2.63307055555556,1.64052366666667,1.31645666666667,0.95045,2.14085,1.85915166666667,1.41263666666667,-2.19898066666667,-2.59203777777778,3.37674095238095,-25.4341206143119,29.4117266666667,3,1.4162266666666663,-2.8340849999999995,2.0912466666666667,-6.210825952380949,-3.905937521422941
W2O3Te3,5.85220988888889,9.60573777777778,0.513015555555556,-1.23978523809524,-0.271120905079938,2.64266555555555,1.88813533333333,1.84841666666667,0.925993333333333,2.09314,1.92548055555556,1.90208083333333,-1.54039333333333,-2.60858111111111,3.55283047619048,-54.8314236489926,26.166435,3,1.5434219047619029,-2.494670416666667,2.1479175,-6.047500892857148,-3.823951381270418
W2S1Te5,6.22899,8.92414477777778,1.06935829166667,-0.835914285714286,-0.0748892730938858,1.69496333333334,0.830104333333333,0.606073333333333,0.705627777777778,1.54509,1.09686388888889,0.852272499999999,-0.603814,-1.26158222222222,4.26025238095238,-44.1420965292354,28.6119716666667,3,0.5433554761904758,-1.3685312499999998,1.1251758333333337,-5.62878363095238,-4.335141654046266
MnS2Te4,4.79298722222222,6.582245,-0.642948027777778,-1.4115919047619,-0.943616223600161,2.63035611111111,1.31258166666667,0.98968,0.604374444444444,2.15717666666667,1.36610555555556,1.20945125,-3.21202733333333,-2.04608166666667,3.44260619047619,-24.188596910105,35.2517953333334,3,0.9400272380952384,-2.42006375,1.4309458333333334,-5.86266994047619,-4.386222414076351
Tc2O3Te3,4.51819833333334,8.21296944444445,-0.590362486111111,-1.79609238095238,-0.942482303301514,2.72393055555555,1.641508,1.48643333333333,0.978549444444444,2.04243,1.92209444444444,1.5859525,-2.500026,-2.92363,3.36577666666667,-53.3143816426479,24.54496,3,1.267107142857143,-3.0459725000000004,2.0584275,-6.41174916666667,-4.308258969968184
ReO2Te4,4.58139233333333,8.18745677777778,-0.885694569444444,-1.4585,-0.921217517661395,2.62827777777778,1.62917466666667,1.288265,0.934664444444444,2.14662,1.71298222222222,1.39892666666667,-2.66129333333333,-2.45386944444445,3.40950619047619,-21.8580202196871,29.3006166666667,3,1.3493366666666664,-2.784439999999999,1.9009249999999995,-6.193946190476189,-4.330723708137585
FeS2Te4,5.40173822222222,6.76310555555555,-0.697964666666666,-1.2663919047619,-0.944525150206483,2.32533777777778,1.13118943333333,0.919453333333333,0.627142777777777,2.21395,1.39185722222222,1.05105083333333,-2.94567333333333,-2.23159055555555,3.36355857142857,-21.2741043397794,35.8127103333334,3,0.8474304761904766,-2.545878958333332,1.4467150000000006,-5.909437529761902,-4.308083721635053
Fe2S5Te1,4.87090583333333,6.60584055555556,-0.565245597222223,-1.59975904761905,-1.15457399675094,2.94047833333333,1.47079726666667,1.370625,0.974358333333333,2.93989666666667,2.39891277777778,1.39527433333333,-3.31812666666666,-3.21162055555555,3.08717285714286,-35.1274876064971,26.05283,3,1.4098835238095242,-3.319926666666667,2.426148333333334,-6.407099523809527,-4.2417468538938
Os2O1Te5,4.48845322222222,7.95701055555556,-0.197913069444445,-1.30642238095238,-0.617530656052303,1.98293166666667,0.994020066666667,0.819911666666667,0.693561111111111,1.83414,1.33894611111111,0.947945833333333,-1.316448,-1.80609444444445,3.63419476190476,-39.6938240917485,29.08541,3,0.7500019047619043,-2.073462083333335,1.4047850000000006,-5.707656845238095,-4.251725417957063
OsO2Te4,4.02472544444445,8.28938455555555,-1.05545448611111,-1.58392619047619,-0.796182675234264,2.653175,1.57174033333333,1.30357166666667,0.788965555555555,2.39895,1.84755944444444,1.45791416666667,-2.90159866666667,-2.52920222222222,3.38873476190476,-20.2961219703506,29.1392016666667,3,1.2747795238095236,-2.859398333333333,2.032480833333333,-6.248133095238093,-4.184917437139024
Os2O3Te3,4.77773722222222,8.38747944444445,-0.723917305555556,-1.76000142857143,-0.971817074884681,2.52325111111111,1.68688066666667,1.63239333333333,0.803323888888889,2.17789,1.81403722222222,1.70128916666667,-2.20527666666667,-2.67099111111111,3.32051523809524,-48.3456429297902,26.629275,3,1.3336673809523791,-2.8271604166666675,1.857644166666667,-6.147675654761907,-4.292332312979921
Cr2O1Se1Te4,5.20192361111111,7.928985,-0.211693555555556,-1.5479119047619,-0.69018349920734,2.52628444444444,1.12437233333333,0.91689,0.992267222222222,2.32776,1.49518111111111,1.0774525,-2.597792,-2.42228888888889,3.42862476190476,-45.9702592208198,26.8248183333333,3,0.9074776190476194,-2.817974166666667,1.6204983333333325,-6.2465989285714265,-4.1188082611121
Cr2O1Se2Te3,5.00185816666666,7.71447166666667,-0.317767888888889,-1.57029238095238,-0.77941054585478,2.58436277777778,1.1611655,1.04908,0.988058333333333,2.41297,1.59987666666667,1.03054833333333,-2.67041933333333,-2.50846055555556,3.35332761904762,-46.8620071244744,26.332195,3,0.9194477619047616,-3.004969166666668,1.7444049999999998,-6.358296785714288,-4.1327381649024
Cr2S1Se3Te2,4.69462722222222,7.95100277777777,-0.0900263472222222,-1.37339285714286,-0.973632330914222,2.09368166666667,1.0819872,0.72839,0.716225,1.96825,1.42863555555556,0.955186666666667,-2.373476,-2.37216944444445,3.33454142857143,-45.5315990371475,26.280237,3,0.7885182857142854,-2.3654683333333324,1.598865833333333,-5.700009761904763,-4.308173759485652
Cr2S1Se4Te1,4.72022388888889,7.94290111111111,-0.137741013888889,-1.36546714285714,-0.964915998234823,2.16399333333333,1.11777843333333,0.853086666666667,0.757518888888889,2.17238,1.395815,1.04697416666667,-2.479626,-2.458525,3.44335928571429,-45.6950415020656,26.172965,3,0.8144635714285713,-2.6185287499999985,1.707790833333334,-6.061888035714288,-4.408275283949113
CrSSeTe,4.57332255555556,4.17436366666666,-0.598048361111111,-1.01866047619048,-0.650522120802192,2.95334555555555,1.2783589,1.14668333333333,0.664588888888889,2.55746,1.63999055555556,1.164584,-3.45495866666667,-2.21268166666667,3.38554128571429,-14.2577831446155,13.534782,3,0.9873696666666664,-2.587469583333333,1.7751075000000005,-5.973010869047624,-4.036063406516482
CrSSeTe,4.57332255555556,4.17436366666666,-0.598048361111111,-1.01866047619048,-0.650522120802192,2.95334555555555,1.2783589,1.14668333333333,0.664588888888889,2.55746,1.63999055555556,1.164584,-3.45495866666667,-2.21268166666667,3.38554128571429,-14.2577831446155,13.534782,3,0.9873696666666664,-2.587469583333333,1.7751075000000005,-5.973010869047624,-4.036063406516482
CrSSeTe,4.57332255555556,4.17436366666666,-0.598048361111111,-1.01866047619048,-0.650522120802192,2.95334555555555,1.2783589,1.14668333333333,0.664588888888889,2.55746,1.63999055555556,1.164584,-3.45495866666667,-2.21268166666667,3.38554128571429,-14.2577831446155,13.534782,3,0.9873696666666664,-2.587469583333333,1.7751075000000005,-5.973010869047624,-4.036063406516482
Cr2S3Se1Te2,4.65865,7.40309,-0.216873194444445,-1.46145666666667,-1.00344763200248,2.419955,1.27076343333333,1.06213833333333,0.869536666666667,2.32103666666667,1.68217888888889,1.09129333333333,-2.60334266666666,-2.71693944444444,3.17946666666667,-44.5590456050886,26.721397,3,1.007037333333333,-2.70836625,1.9127841666666672,-5.88783291666667,-4.18291429866915
Cr2S3Se2Te1,4.48793888888889,7.43228944444444,-0.218416180555556,-1.41610047619048,-0.870028427024806,2.46660166666667,1.29101743333333,1.06803666666667,0.896226666666667,2.46027666666667,1.6692,1.0796325,-2.75698666666667,-2.84351055555556,3.25870238095238,-44.8247193164203,26.432635,3,1.14733380952381,-2.870237083333334,2.026031666666668,-6.128939464285714,-4.128730807977186
Cr2S4Se1Te1,4.52377944444445,7.40154777777778,-0.239775305555556,-1.38327904761905,-0.888861141137136,2.50864444444444,1.30653243333333,1.167345,0.92732,2.62817666666667,1.92164388888889,1.1976325,-2.81000866666667,-2.85360722222222,3.23684857142857,-43.5063261232822,26.141045,3,1.2697185714285717,-2.9693837500000018,2.2568508333333344,-6.206232321428572,-4.125709712565706
W2O1S1Se4,4.85105444444444,10.1352983333333,0.714545277777778,-1.27197904761905,-0.717104176759387,2.78389833333333,1.370751,1.33225,0.966747777777777,2.68154333333333,1.58514666666667,1.3325825,-1.675928,-2.39845277777778,3.64898952380952,-50.4199703970037,24.946985,3,1.1271095238095237,-2.244639166666666,1.991901666666667,-5.893628690476186,-4.366093700568907
W2O1S1Te4,5.91624666666667,9.19439944444444,0.824352944444444,-0.937219047619048,-0.428712582345758,2.05562777777778,1.13724533333333,0.8949775,0.886044444444444,1.96237,1.49519333333333,1.05197916666667,-0.949502,-1.84163,3.92439571428571,-49.8779647386602,27.2067516666667,3,0.8826771428571426,-1.8842925000000008,1.4852675000000002,-5.808688214285711,-4.3531082966314685
W2O1Se1Te4,5.84700833333333,9.41042277777778,0.863948194444444,-0.939471904761906,-0.379153796075064,1.99466111111111,1.15576166666667,0.910579166666667,0.874774444444445,1.92707,1.45678833333333,1.00937916666667,-0.869824,-1.78075388888889,3.88919999999999,-46.3287015911953,27.4151116666667,3,0.865893333333333,-1.7621737499999994,1.4570675000000002,-5.65137374999999,-4.268353796075054
W2O1Se2Te3,5.79832,9.24812777777778,0.840526986111111,-0.953580476190477,-0.458524305952362,2.11558333333333,1.17072266666667,1.01227666666667,0.871911111111111,2.11295,1.50579666666667,1.01968916666667,-0.971878,-1.86562222222222,3.89826571428571,-47.9592571434426,27.900255,3,0.9045940476190474,-1.84557875,1.6174375000000003,-5.74384446428571,-4.356790020238072
W2O1Se3Te2,5.08844666666666,9.43722666666667,0.808435125,-1.19427428571429,-0.610446981872904,2.27220111111111,1.18585866666667,1.05397,0.934907777777777,2.1647,1.65837277777778,1.062405,-1.21352,-2.24401888888889,3.5623619047619,-49.3253382519642,26.902865,3,0.9536364285714278,-2.1047766666666674,1.8884275000000008,-5.667138571428568,-4.1728088866348045
W2O1Se4Te1,4.77471444444444,9.500075,0.7692345,-1.21059666666667,-0.745867741535751,2.36375444444444,1.24229333333333,1.141295,0.953773888888888,2.29908333333333,1.70988444444444,1.11070083333333,-1.284684,-2.31682388888889,3.5841519047619,-49.7524927583054,25.597945,3,0.963700238095238,-2.188887916666666,1.849397500000001,-5.773039821428566,-4.330019646297651
Mn2O1Se2Te3,4.86585138888889,7.08089333333333,-0.602243097222222,-1.69503857142857,-1.00276677667367,3.10779444444444,1.33470483333333,1.16560666666667,0.851318333333333,2.76924,1.57416277777778,1.28030666666667,-3.20713333333334,-2.76236944444445,3.38629047619048,-44.8288620703737,27.85267,3,1.174677380952381,-3.007237083333334,1.8585008333333333,-6.393527559523815,-4.38905725286415
Mn2O1Se3Te2,4.55631555555555,6.75457944444444,-0.608382597222222,-1.98010571428571,-1.17188025447432,3.34414611111111,1.44838533333333,1.39629833333333,0.911738888888889,2.9678,2.01755555555555,1.3397375,-3.64939466666667,-3.16291222222222,2.90840285714286,-45.8078070266763,24.407155,3,1.3524066666666668,-3.327012916666668,2.2302275000000016,-6.235415773809528,-4.08028311161718
Mn2O1Se4Te1,4.42406722222222,6.82189888888889,-0.623891236111111,-2.05749190476191,-1.37597989065703,3.50276666666667,1.488898,1.51774833333333,0.984910555555555,3.03899,2.01289944444444,1.34174,-3.81716,-3.21628722222222,2.96571380952381,-46.3377961089252,23.60626,3,1.4057742857142856,-3.44879875,2.328010000000001,-6.41451255952381,-4.34169370018084
Mn2S1Se3Te2,4.63826555555556,7.09069694444444,-0.400200944444445,-1.66144571428571,-1.11621251853745,2.64894611111111,1.2291535,1.05781833333333,0.664211111111111,2.24808666666667,1.49599888888889,1.1861735,-3.03105266666667,-2.60233333333333,3.19364714285715,-43.5702122563779,28.017337,3,1.0207890952380954,-2.6205527083333324,1.6816808333333335,-5.814199851190482,-4.3098596613946
Mn2S3Se1Te2,4.53580111111111,6.83244388888889,-0.489447736111111,-1.66032333333333,-1.1896947456969,2.84150888888889,1.421286,1.40738866666667,0.842531111111111,2.84088333333333,1.89747666666667,1.37784333333333,-3.361856,-3.03720777777778,3.06487095238096,-42.5350683628288,26.823172,3,1.2754508095238104,-2.9612922916666675,2.0174600000000003,-6.026163244047627,-4.25456569807786
Mn2S3Se2Te1,4.38185333333333,6.85655666666667,-0.487640861111111,-1.75989857142857,-1.21527962077916,2.93161,1.555652,1.43376,0.866245,2.99944666666667,1.90582055555555,1.43016583333333,-3.51961533333333,-3.10004722222222,3.08743380952381,-42.6652721832602,25.90846,3,1.3921371428571436,-3.0673639583333348,2.185015833333334,-6.154797767857145,-4.30271343030297
Tc2O1Se3Te2,4.26516872222222,7.81490777777778,-0.292174375,-1.70799476190476,-1.00330849337884,2.24846777777778,1.107758,0.977803333333333,0.950383888888888,1.82437,1.53926,0.86025,-1.93431,-2.55970111111111,3.31495095238095,-49.0838363530962,24.603565,3,0.8353479999999992,-2.4749175,1.8235925,-5.789868452380951,-4.31825944575979
Fe2O1Se1Te4,5.17100938888889,7.89858222222222,-0.646149527777778,-1.63969619047619,-1.03939570626772,2.60248888888889,1.06403283333333,0.777758333333333,0.951457777777778,2.44346666666667,1.72635055555556,1.037935,-3.008544,-2.70054611111111,3.29422476190476,-37.8978586437922,28.2396133333333,3,0.9287458095238104,-3.223334166666668,1.8800275,-6.517558928571428,-4.33362046817248
Fe2O1Se2Te3,4.88632672222222,7.65571055555556,-0.639684208333333,-1.71434761904762,-1.07187420760087,2.65923166666667,1.069636,0.866611666666667,0.950616111111111,2.51196,1.83441833333333,1.05965083333333,-3.04824133333333,-2.85296833333333,3.23546571428572,-38.4198677498747,27.843405,3,0.9698607142857149,-3.362297083333333,1.868236666666668,-6.597762797619053,-4.30733992188659
Fe2S1Se2Te3,5.48858388888889,7.89421266666667,-0.375144638888889,-1.32726452380952,-0.863816748680511,2.31632166666667,0.911784933333334,0.672865,0.590132777777778,2.0287,1.35460444444445,0.840697666666667,-2.53365333333333,-2.20636333333333,3.54686761904762,-38.503280718627,30.824795,3,0.7307421428571431,-2.6260033333333315,1.3985041666666669,-6.172870952380952,-4.410684367728131
Fe2S1Se3Te2,5.04609777777778,7.64627333333334,-0.473540375,-1.45740952380952,-0.968484032835275,2.44665777777778,1.0026866,0.817286666666666,0.703962222222222,2.22738,1.61667333333333,0.919126833333333,-2.68437066666667,-2.54296277777778,3.23228666666667,-38.7850700594406,28.65905,3,0.8367278095238103,-2.9004779166666648,1.8590733333333345,-6.132764583333335,-4.200770699501945
Fe2S1Se4Te1,5.17676944444444,7.500775,-0.495770805555556,-1.49636666666667,-1.06568548075722,2.60895111111111,1.09277093333333,0.842358333333333,0.763988888888889,2.29729,1.61386055555556,0.990153083333333,-2.76255533333333,-2.72301166666667,3.33481380952381,-38.9492304230849,26.874335,3,0.9136082857142864,-2.933245416666665,1.910244166666668,-6.268059226190475,-4.400499290281029
FeSSeTe,5.78254544444444,5.43433222222222,-0.760519347222222,-1.25072261904762,-1.0232245225052,3.24741055555556,1.17178856666667,1.10325416666667,0.672668333333333,2.82856,1.66686888888889,1.18394516666667,-3.726722,-2.715525,3.28597423809524,-11.3349299972695,13.3291006666667,3,1.027650238095238,-3.2218775,1.954075833333334,-6.5078517380952405,-4.30919876060044
FeSSeTe,5.78254544444444,5.43433222222222,-0.760519347222222,-1.25072261904762,-1.0232245225052,3.24741055555556,1.17178856666667,1.10325416666667,0.672668333333333,2.82856,1.66686888888889,1.18394516666667,-3.726722,-2.715525,3.28597423809524,-11.3349299972695,13.3291006666667,3,1.027650238095238,-3.2218775,1.954075833333334,-6.5078517380952405,-4.30919876060044
FeSSeTe,5.78254544444444,5.43433222222222,-0.760519347222222,-1.25072261904762,-1.0232245225052,3.24741055555556,1.17178856666667,1.10325416666667,0.672668333333333,2.82856,1.66686888888889,1.18394516666667,-3.726722,-2.715525,3.28597423809524,-11.3349299972695,13.3291006666667,3,1.027650238095238,-3.2218775,1.954075833333334,-6.5078517380952405,-4.30919876060044
Fe2S3Se1Te2,4.91028833333333,6.84690722222222,-0.535775916666667,-1.50135904761905,-1.05024737065085,2.76134,1.22341693333333,1.148185,0.899043333333333,2.71496666666667,1.99724777777778,1.2242885,-2.91988933333333,-3.03414722222222,3.10294095238096,-37.8841893188302,27.031035,3,1.1145754285714289,-3.123517500000001,2.117585833333334,-6.226458452380961,-4.15318832303181
Fe2S3Se2Te1,4.89577833333333,6.83504555555556,-0.546548375,-1.52566,-1.139389022998,2.88559166666667,1.33085926666667,1.26688166666667,0.935769999999999,2.76322666666667,2.068415,1.32084433333333,-3.09853866666666,-3.10629611111111,3.11667285714286,-37.9152088413902,26.351955,3,1.2270630476190485,-3.28696125,2.250451666666668,-6.40363410714286,-4.2560618801408605
Fe2S4Se1Te1,4.83666083333333,6.70285222222222,-0.553624013888889,-1.56598571428571,-1.07755648531836,2.91240111111111,1.3649256,1.31279833333333,0.951001666666666,2.83680666666667,2.23746388888889,1.3534985,-3.21878733333333,-3.14936611111111,3.08665952380953,-36.3905435365091,25.75531,3,1.3216582857142858,-3.2812204166666668,2.447496666666667,-6.367879940476197,-4.16421600912789
Os2O1S1Te4,4.36034555555555,8.23037833333334,-0.3584205,-1.29947857142857,-0.775970478429947,2.11718333333333,1.00294466666667,0.883115,0.705747222222222,2.00892,1.44375666666667,1.00091875,-1.49746,-1.83150555555556,3.63830666666667,-44.8946552646823,27.9181366666667,3,0.8204041428571421,-2.0908345833333346,1.4527541666666663,-5.729141250000005,-4.414277145096617
Os2O1S3Te2,4.06043955555556,8.38975055555556,-0.54242525,-1.64669333333333,-0.913111520527673,2.58799222222222,1.18741533333333,1.04631,0.927364444444444,2.47837666666667,1.95094611111111,1.23921583333333,-2.25952466666667,-2.80044388888889,3.08217952380952,-47.4872754014364,25.564695,3,1.1338826190476188,-2.574837083333333,1.8138383333333343,-5.657016607142854,-3.9952910443371934
Os2O1S4Te1,4.135185,8.50836388888889,-0.6306925,-1.76364190476191,-1.09744998448252,2.74678222222222,1.297569,1.22188833333333,0.982845555555555,2.71797,1.95233222222222,1.30062333333333,-2.54908933333333,-3.11633388888889,3.13027619047619,-47.3533425781857,23.253635,3,1.1818135714285711,-2.846842500000002,1.8222683333333347,-5.977118690476193,-4.22772617495871
Os2O1Se1Te4,4.30815466666667,8.13873166666667,-0.293022347222222,-1.3254280952381,-0.67123818521708,2.07879833333333,1.00366,0.829046666666667,0.700275,1.94587,1.41206111111111,0.936992916666666,-1.419028,-1.78525777777778,3.62372952380952,-41.2444201961948,28.2886416666667,3,0.7954596190476187,-2.060242083333334,1.4402341666666665,-5.683971607142855,-4.2949677090266
Os2O1Se3Te2,4.127855,7.94778388888889,-0.363828277777778,-1.51699333333333,-0.961885052908345,2.33403222222222,1.098966,0.956996666666667,0.792703333333334,2.26825666666667,1.62888777777778,1.04288166666667,-1.878334,-2.35651111111111,3.21740285714285,-43.6220849081683,26.157605,3,0.8246249999999999,-2.4866816666666667,1.668976666666667,-5.704084523809517,-4.179287910051195
Os2O1Se4Te1,4.07143055555556,7.92912888888889,-0.379053444444444,-1.61420142857143,-1.05618109099734,2.37240888888889,1.11790433333333,0.936406666666667,0.830268333333334,2.33698666666667,1.711315,1.09061583333333,-2.048942,-2.41337444444444,3.22018523809523,-44.1706123877838,26.45702,3,0.8257966666666668,-2.5453729166666665,1.695976666666667,-5.765558154761896,-4.2763663290925695
Os2S3Se1Te2,4.54089544444445,7.93883611111111,-0.143121722222222,-1.17548857142857,-0.718727166600242,2.30046055555556,0.953549333333333,0.763013333333333,0.778262777777778,2.09951666666667,1.60060666666667,1.00944033333333,-1.726452,-1.83349277777778,3.68767380952381,-43.410032685741,27.8933,3,0.8318538095238093,-2.091557083333333,1.2877675000000002,-5.779230892857143,-4.406400976124052
W2O1S1Se3Te1,4.70476611111111,9.48027333333334,0.683953430555556,-1.27149952380953,-0.587493279537677,2.415165,1.22776933333333,1.114415,0.972774444444444,2.32523333333333,1.70071833333333,1.19216083333333,-1.418756,-2.38466166666667,3.56563047619047,-53.2879893006647,25.509195,3,0.9977504761904754,-2.1970429166666663,1.9310525000000007,-5.7626733928571365,-4.153123755728147
Mn2O1S1Se1Te3,5.01390666666667,7.22035,-0.727442305555556,-1.76168904761905,-1.0120781045411,3.28717,1.35668233333333,1.18471333333333,0.886485,2.85996,1.68144166666667,1.30884916666667,-3.34822866666667,-2.79235444444445,3.39488857142857,-46.8972838402397,27.529775,3,1.214217380952381,-3.0501525000000003,1.9191716666666665,-6.44504107142857,-4.40696667596967
Mn2O1S1Se2Te2,5.29199305555556,7.39939333333333,-0.686833680555556,-1.72079047619048,-1.17801349202018,3.37178833333333,1.32073916666667,1.09730833333333,0.900686666666667,2.90238,1.742765,1.19732166666667,-3.56912266666667,-2.90977555555556,3.14585428571429,-50.2794469340123,21.57886,3,1.0947442857142862,-3.2416016666666656,1.89279,-6.387455952380956,-4.32386777773447
